"@timestamp","@version",context,"data_stream.dataset",type,response,request,path,metrics,method,message,"logger_name",level,latency,host,"extra_data","data_stream.type","data_stream.namespace","event.original","_id","_index","_score"
"Aug 20, 2024 @ 01:02:09.708",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.0937883391416996,""x2"":-0.025691493554967693,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": 0.0937883391416996, ""x2"": -0.025691493554967693, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.708Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006761550903320312, ""request"": ""{\""x1\"": 0.0937883391416996, \""x2\"": -0.025691493554967693, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.0937883391416996,\""x2\"":-0.025691493554967693,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","G0CXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.706",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.3231138154703517,""x2"":-2.107614933228692,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.3231138154703517, ""x2"": -2.107614933228692, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.706Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.00072479248046875, ""request"": ""{\""x1\"": -1.3231138154703517, \""x2\"": -2.107614933228692, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.3231138154703517,\""x2\"":-2.107614933228692,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","k0CXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.704",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.34023759565041467,""x2"":-0.001429663522372726,""tag"":""test_no_drift""},""prediction"":[1.0]}","{""x1"": -0.34023759565041467, ""x2"": -0.001429663522372726, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.704Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005197525024414062, ""request"": ""{\""x1\"": -0.34023759565041467, \""x2\"": -0.001429663522372726, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.34023759565041467,\""x2\"":-0.001429663522372726,\""tag\"":\""test_no_drift\""},\""prediction\"":[1.0]}""}","a0CXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.702",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.1515754117699046,""x2"":-1.0617749322823657,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.1515754117699046, ""x2"": -1.0617749322823657, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.702Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006861686706542969, ""request"": ""{\""x1\"": -1.1515754117699046, \""x2\"": -1.0617749322823657, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.1515754117699046,\""x2\"":-1.0617749322823657,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","f0CXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.700",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.44390431596240687,""x2"":-2.626773236898091,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.44390431596240687, ""x2"": -2.626773236898091, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.700Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005443096160888672, ""request"": ""{\""x1\"": -0.44390431596240687, \""x2\"": -2.626773236898091, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.44390431596240687,\""x2\"":-2.626773236898091,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","TECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.698",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-3.127559565106791,""x2"":-1.0731620983125265,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -3.127559565106791, ""x2"": -1.0731620983125265, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.698Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005671977996826172, ""request"": ""{\""x1\"": -3.127559565106791, \""x2\"": -1.0731620983125265, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-3.127559565106791,\""x2\"":-1.0731620983125265,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","L0CXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.696",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.8789911575968452,""x2"":0.26758964511654115,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.8789911575968452, ""x2"": 0.26758964511654115, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.696Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005445480346679688, ""request"": ""{\""x1\"": -1.8789911575968452, \""x2\"": 0.26758964511654115, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.8789911575968452,\""x2\"":0.26758964511654115,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","RECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.694",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.305213185412069,""x2"":-0.9468087926830842,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.305213185412069, ""x2"": -0.9468087926830842, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.694Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005755424499511719, ""request"": ""{\""x1\"": -1.305213185412069, \""x2\"": -0.9468087926830842, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.305213185412069,\""x2\"":-0.9468087926830842,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","vUCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.692",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.5226002142336286,""x2"":-0.32603497474292786,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.5226002142336286, ""x2"": -0.32603497474292786, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.692Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005986690521240234, ""request"": ""{\""x1\"": -1.5226002142336286, \""x2\"": -0.32603497474292786, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.5226002142336286,\""x2\"":-0.32603497474292786,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","pkCXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.690",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.5805628559917211,""x2"":-0.41177633914783796,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.5805628559917211, ""x2"": -0.41177633914783796, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.690Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000579833984375, ""request"": ""{\""x1\"": -0.5805628559917211, \""x2\"": -0.41177633914783796, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.5805628559917211,\""x2\"":-0.41177633914783796,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","vkCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.688",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.5421404618624333,""x2"":-2.1515512213908945,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.5421404618624333, ""x2"": -2.1515512213908945, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.688Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005662441253662109, ""request"": ""{\""x1\"": -1.5421404618624333, \""x2\"": -2.1515512213908945, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.5421404618624333,\""x2\"":-2.1515512213908945,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","BkCXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.686",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-2.632258438982972,""x2"":-0.9629955814866424,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -2.632258438982972, ""x2"": -0.9629955814866424, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.686Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005211830139160156, ""request"": ""{\""x1\"": -2.632258438982972, \""x2\"": -0.9629955814866424, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-2.632258438982972,\""x2\"":-0.9629955814866424,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","4kCXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.684",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.0316561917548845,""x2"":-0.7391972532904154,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.0316561917548845, ""x2"": -0.7391972532904154, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.684Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005211830139160156, ""request"": ""{\""x1\"": -1.0316561917548845, \""x2\"": -0.7391972532904154, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.0316561917548845,\""x2\"":-0.7391972532904154,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","GkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.682",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.3354531857221512,""x2"":-1.1058631187493946,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.3354531857221512, ""x2"": -1.1058631187493946, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.682Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000606536865234375, ""request"": ""{\""x1\"": -1.3354531857221512, \""x2\"": -1.1058631187493946, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.3354531857221512,\""x2\"":-1.1058631187493946,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","kkCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.680",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.8271071949890544,""x2"":-2.486889908898798,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.8271071949890544, ""x2"": -2.486889908898798, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.680Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006616115570068359, ""request"": ""{\""x1\"": -0.8271071949890544, \""x2\"": -2.486889908898798, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.8271071949890544,\""x2\"":-2.486889908898798,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","akCXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.678",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.50774344414349,""x2"":-0.5932830058532546,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.50774344414349, ""x2"": -0.5932830058532546, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.678Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006890296936035156, ""request"": ""{\""x1\"": -1.50774344414349, \""x2\"": -0.5932830058532546, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.50774344414349,\""x2\"":-0.5932830058532546,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","fkCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.676",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.6532029359387432,""x2"":0.022703384217494627,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.6532029359387432, ""x2"": 0.022703384217494627, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.676Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007219314575195312, ""request"": ""{\""x1\"": -0.6532029359387432, \""x2\"": 0.022703384217494627, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.6532029359387432,\""x2\"":0.022703384217494627,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","SkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.674",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.300535538463195,""x2"":-1.0595766103151847,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.300535538463195, ""x2"": -1.0595766103151847, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.674Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007600784301757812, ""request"": ""{\""x1\"": -1.300535538463195, \""x2\"": -1.0595766103151847, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.300535538463195,\""x2\"":-1.0595766103151847,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","LkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.671",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.19970729075944393,""x2"":-1.30487401401228,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.19970729075944393, ""x2"": -1.30487401401228, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.671Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0008835792541503906, ""request"": ""{\""x1\"": -0.19970729075944393, \""x2\"": -1.30487401401228, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.19970729075944393,\""x2\"":-1.30487401401228,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","vECXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.668",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.663308231211823,""x2"":-0.9298318252733349,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.663308231211823, ""x2"": -0.9298318252733349, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.668Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007481575012207031, ""request"": ""{\""x1\"": -1.663308231211823, \""x2\"": -0.9298318252733349, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.663308231211823,\""x2\"":-0.9298318252733349,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","QkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
